(2,48,K)
(2,49,K)
(3,0,B)
(3,1,K)
(3,2,K)
(3,3,B)
(3,4,B)
(3,5,B)
(3,6,B)
(3,7,B)
(3,8,B)
(3,9,B)
(3,10,K)
(3,11,K)
(3,12,K)
(3,13,B)
(3,14,B)
(3,15,K)
(3,16,B)
(3,17,B)
(3,18,B)
(3,19,K)
(3,20,K)
(3,21,K)
(3,22,B)
(3,23,K)
(3,24,B)
(3,25,K)
(3,26,K)
(3,27,B)
(3,28,K)
(3,29,K)
(3,30,K)
(3,31,B)
(3,32,B)
(3,33,B)
(3,34,B)
(3,35,B)
(3,36,K)
(3,37,B)
(3,38,B)
(3,39,B)
(3,40,B)
(3,41,B)
(3,42,B)
(3,43,B)
(3,44,B)
(3,45,B)
(3,46,B)
(3,47,K)
(3,48,B)
(3,49,B)
(4,0,B)
(4,1,B)
(4,2,B)
(4,3,K)
(4,4,B)
(4,5,K)
(4,6,B)
(4,7,B)
(4,8,K)
(4,9,B)
(4,10,B)
(4,11,B)
(4,12,B)
(4,13,B)
(4,14,B)
(4,15,K)
(4,16,B)
(4,17,K)
(4,18,K)
(4,19,B)
(4,20,B)
(4,21,B)
(4,22,K)
(4,23,B)
(4,24,B)
(4,25,B)
(4,26,K)
(4,27,K)
(4,28,K)
(4,29,K)
(4,30,B)
(4,31,B)
(4,32,B)
(4,33,B)
(4,34,K)
(4,35,B)
(4,36,K)
(4,37,B)
(4,38,B)
(4,39,K)
(4,40,K)
(4,41,B)
(4,42,B)
(4,43,B)
(4,44,K)
(4,45,B)
(4,46,B)
(4,47,K)
(4,48,B)
(4,49,B)
(5,0,B)
(5,1,B)
(5,2,K)
(5,3,B)
(5,4,B)
(5,5,B)
(5,6,K)
(5,7,B)
(5,8,K)
(5,9,B)
(5,10,K)
(5,11,B)
(5,12,K)
(5,13,K)
(5,14,B)
(5,15,K)
(5,16,B)
(5,17,B)
(5,18,K)
(5,19,B)
(5,20,K)
(5,21,K)
(5,22,B)
(5,23,K)
(5,24,K)
(5,25,K)
(5,26,B)
(5,27,B)
(5,28,K)
(5,29,B)
(5,30,B)
(5,31,B)
(5,32,K)
(5,33,B)
(5,34,K)
(5,35,B)
(5,36,B)
(5,37,B)
(5,38,K)
(5,39,B)
(5,40,B)
(5,41,K)
(5,42,K)
(5,43,B)
(5,44,B)
(5,45,B)
(5,46,B)
(5,47,B)
(5,48,K)
(5,49,B)
(6,0,B)
(6,1,K)
(6,2,B)
(6,3,B)
(6,4,B)
(6,5,B)
(6,6,B)
(6,7,B)
(6,8,B)
(6,9,B)
(6,10,B)
(6,11,B)
(6,12,B)
(6,13,B)
(6,14,B)
(6,15,K)
(6,16,B)
(6,17,B)
(6,18,K)
(6,19,K)
(6,20,B)
(6,21,K)
(6,22,B)
(6,23,B)
(6,24,B)
(6,25,B)
(6,26,K)
(6,27,B)
(6,28,K)
(6,29,B)
(6,30,K)
(6,31,K)
(6,32,B)
(6,33,B)
(6,34,K)
(6,35,B)
(6,36,B)
(6,37,B)
(6,38,B)
(6,39,K)
(6,40,B)
(6,41,B)
(6,42,K)
(6,43,B)
(6,44,B)
(6,45,K)
(6,46,K)
(6,47,B)
(6,48,K)
(6,49,K)
(7,0,B)
(7,1,K)
(7,2,K)
(7,3,B)
(7,4,K)
(7,5,B)
(7,6,K)
(7,7,K)
(7,8,B)
(7,9,B)
(7,10,K)
(7,11,B)
(7,12,B)
(7,13,K)
(7,14,B)
(7,15,B)
(7,16,B)
(7,17,B)
(7,18,B)
(7,19,B)
(7,20,B)
(7,21,B)
(7,22,B)
(7,23,B)
(7,24,K)
(7,25,B)
(7,26,B)
(7,27,B)
(7,28,B)
(7,29,B)
(7,30,B)
(7,31,K)
(7,32,B)
(7,33,K)
(7,34,B)
(7,35,K)
(7,36,B)
(7,37,K)
(7,38,B)
(7,39,B)
(7,40,K)
(7,41,B)
(7,42,K)
(7,43,K)
(7,44,B)
(7,45,B)
(7,46,K)
(7,47,K)
(7,48,B)
(7,49,B)
(8,0,K)
(8,1,K)
(8,2,B)
(8,3,K)
(8,4,K)
(8,5,K)
(8,6,B)
(8,7,B)
(8,8,K)
(8,9,B)
(8,10,K)
(8,11,K)
(8,12,K)
(8,13,K)
(8,14,B)
(8,15,B)
(8,16,K)
(8,17,K)
(8,18,K)
(8,19,B)
(8,20,K)
(8,21,K)
(8,22,B)
(8,23,B)
(8,24,B)
(8,25,K)
(8,26,B)
(8,27,B)
(8,28,B)
(8,29,K)
(8,30,K)
(8,31,K)
(8,32,B)
(8,33,B)
(8,34,K)
(8,35,B)
(8,36,B)
(8,37,B)
(8,38,B)
(8,39,B)
(8,40,B)
(8,41,K)
(8,42,K)
(8,43,B)
(8,44,K)
(8,45,K)
(8,46,K)
(8,47,B)
(8,48,K)
(8,49,B)
(9,0,B)
(9,1,B)
(9,2,B)
(9,3,K)
(9,4,B)
(9,5,K)
(9,6,B)
(9,7,B)
(9,8,B)
(9,9,B)
(9,10,K)
(9,11,B)
(9,12,K)
(9,13,B)
(9,14,B)
(9,15,K)
(9,16,B)
(9,17,B)
(9,18,K)
(9,19,B)
(9,20,B)
(9,21,K)
(9,22,B)
(9,23,B)
(9,24,B)
(9,25,K)
(9,26,K)
(9,27,B)
(9,28,B)
(9,29,B)
(9,30,B)
(9,31,B)
(9,32,B)
(9,33,K)
(9,34,B)
(9,35,B)
(9,36,B)
(9,37,K)
(9,38,K)
(9,39,B)
(9,40,B)
(9,41,B)
(9,42,B)
(9,43,K)
(9,44,B)
(9,45,K)
(9,46,B)
(9,47,B)
(9,48,K)
(9,49,K)
(10,0,B)
(10,1,B)
(10,2,B)
(10,3,K)
(10,4,B)
(10,5,B)
(10,6,K)
(10,7,K)
(10,8,B)
(10,9,B)
(10,10,B)
(10,11,B)
(10,12,K)
(10,13,B)
(10,14,B)
(10,15,B)
(10,16,K)
(10,17,B)
(10,18,K)
(10,19,K)
(10,20,B)
(10,21,B)
(10,22,B)
(10,23,B)
(10,24,B)
(10,25,K)
(10,26,K)
(10,27,K)
(10,28,K)
(10,29,B)
(10,30,B)
(10,31,K)
(10,32,B)
(10,33,B)
(10,34,B)
(10,35,B)
(10,36,B)
(10,37,K)
(10,38,B)
(10,39,K)
(10,40,B)
(10,41,B)
(10,42,B)
(10,43,B)
(10,44,K)
(10,45,K)
(10,46,B)
(10,47,B)
(10,48,B)
(10,49,B)
(11,0,K)
(11,1,K)
(11,2,B)
(11,3,K)
(11,4,K)
(11,5,K)
(11,6,K)
(11,7,B)
(11,8,B)
(11,9,B)
(11,10,B)
(11,11,B)
(11,12,B)
(11,13,B)
(11,14,B)
(11,15,B)
(11,16,K)
(11,17,K)
(11,18,K)
(11,19,B)
(11,20,B)
(11,21,B)
(11,22,B)
(11,23,K)
(11,24,B)
(11,25,B)
(11,26,B)
(11,27,B)
(11,28,B)
(11,29,K)
(11,30,K)
(11,31,B)
(11,32,B)
(11,33,K)
(11,34,B)
(11,35,B)
(11,36,K)
(11,37,K)
(11,38,B)
(11,39,B)
(11,40,B)
(11,41,B)
(11,42,B)
(11,43,K)
(11,44,B)
(11,45,B)
(11,46,B)
(11,47,K)
(11,48,B)
(11,49,K)
(12,0,B)
(12,1,B)
(12,2,K)
(12,3,K)
(12,4,B)
(12,5,B)
(12,6,B)
(12,7,K)
(12,8,B)
(12,9,K)
(12,10,K)
(12,11,K)
(12,12,B)
(12,13,B)
(12,14,B)
(12,15,B)
(12,16,B)
(12,17,B)
(12,18,B)
(12,19,B)
(12,20,K)
(12,21,B)
(12,22,B)
(12,23,B)
(12,24,B)
(12,25,K)
(12,26,B)
(12,27,K)
(12,28,B)
(12,29,K)
(12,30,K)
(12,31,B)
(12,32,K)
(12,33,B)
(12,34,B)
(12,35,B)
(12,36,B)
(12,37,B)
(12,38,B)
(12,39,B)
(12,40,B)
(12,41,K)
(12,42,B)
(12,43,K)
(12,44,B)
(12,45,B)
(12,46,B)
(12,47,B)
(12,48,B)
(12,49,B)
(13,0,B)
(13,1,K)
(13,2,B)
(13,3,B)
(13,4,K)
(13,5,B)
(13,6,B)
(13,7,B)
(13,8,B)
(13,9,B)
(13,10,B)
(13,11,B)
(13,12,B)
(13,13,K)
(13,14,K)
(13,15,B)
(13,16,K)
(13,17,K)
(13,18,K)
(13,19,B)
(13,20,K)
(13,21,K)
(13,22,K)
(13,23,B)
(13,24,B)
(13,25,K)
(13,26,B)
(13,27,B)
(13,28,B)
(13,29,K)
(13,30,B)
(13,31,K)
(13,32,B)
(13,33,K)
(13,34,B)
(13,35,K)
(13,36,K)
(13,37,B)
(13,38,K)
(13,39,B)
(13,40,B)
(13,41,K)
(13,42,B)
(13,43,B)
(13,44,B)
(13,45,K)
(13,46,B)
(13,47,B)
(13,48,B)
(13,49,B)
(14,0,K)
(14,1,B)
(14,2,B)
(14,3,K)
(14,4,B)
(14,5,K)
(14,6,K)
(14,7,B)
(14,8,B)
(14,9,K)
(14,10,B)
(14,11,B)
(14,12,B)
(14,13,B)
(14,14,K)
(14,15,K)
(14,16,B)
(14,17,B)
(14,18,K)
(14,19,K)
(14,20,B)
(14,21,K)
(14,22,B)
(14,23,B)
(14,24,K)
(14,25,K)
(14,26,K)
(14,27,B)
(14,28,B)
(14,29,B)
(14,30,K)
(14,31,B)
(14,32,B)
(14,33,B)
(14,34,B)
(14,35,K)
(14,36,K)
(14,37,K)
(14,38,K)
(14,39,B)
(14,40,B)
(14,41,B)
(14,42,B)
(14,43,K)
(14,44,K)
(14,45,B)
(14,46,B)
(14,47,K)
(14,48,B)
(14,49,K)
(15,0,K)
(15,1,B)
(15,2,B)
(15,3,B)
(15,4,B)
(15,5,B)
(15,6,K)
(15,7,K)
(15,8,B)
(15,9,K)
(15,10,B)
(15,11,B)
(15,12,B)
(15,13,B)
(15,14,K)
(15,15,K)
(15,16,B)
(15,17,B)
(15,18,K)
(15,19,B)
(15,20,B)
(15,21,K)
(15,22,B)
(15,23,B)
(15,24,B)
(15,25,B)
(15,26,B)
(15,27,K)
(15,28,B)
(15,29,B)
(15,30,B)
(15,31,B)
(15,32,K)
(15,33,B)
(15,34,B)
(15,35,B)
(15,36,B)
(15,37,B)
(15,38,B)
(15,39,B)
(15,40,B)
(15,41,B)
(15,42,K)
(15,43,B)
(15,44,B)
(15,45,B)
(15,46,B)
(15,47,B)
(15,48,B)
(15,49,B)
(16,0,B)
(16,1,B)
(16,2,B)
(16,3,B)
(16,4,B)
(16,5,K)
(16,6,B)
(16,7,K)
(16,8,K)
(16,9,B)
(16,10,B)
(16,11,B)
(16,12,B)
(16,13,K)
(16,14,K)
(16,15,K)
(16,16,B)
(16,17,K)
(16,18,K)
(16,19,B)
(16,20,B)
(16,21,B)
(16,22,B)
(16,23,K)
(16,24,K)
(16,25,K)
(16,26,B)
(16,27,K)
(16,28,B)
(16,29,B)
(16,30,K)
(16,31,B)
(16,32,K)
(16,33,B)
(16,34,B)
(16,35,B)
(16,36,K)
(16,37,K)
(16,38,B)
(16,39,K)
(16,40,B)
(16,41,B)
(16,42,K)
(16,43,K)
(16,44,B)
(16,45,B)
(16,46,K)
(16,47,K)
(16,48,B)
(16,49,B)
(17,0,B)
(17,1,K)
(17,2,B)
(17,3,B)
(17,4,B)
(17,5,B)
(17,6,K)
(17,7,B)
(17,8,K)
(17,9,B)
(17,10,B)
(17,11,B)
(17,12,B)
(17,13,K)
(17,14,K)
(17,15,K)
(17,16,B)
(17,17,B)
(17,18,B)
(17,19,B)
(17,20,K)
(17,21,B)
(17,22,B)
(17,23,K)
(17,24,B)
(17,25,B)
(17,26,B)
(17,27,B)
(17,28,B)
(17,29,B)
(17,30,B)
(17,31,K)
(17,32,B)
(17,33,K)
(17,34,K)
(17,35,B)
(17,36,B)
(17,37,K)
(17,38,B)
(17,39,B)
(17,40,K)
(17,41,B)
(17,42,B)
(17,43,B)
(17,44,K)
(17,45,B)
(17,46,B)
(17,47,B)
(17,48,K)
(17,49,B)
(18,0,B)
(18,1,B)
(18,2,K)
(18,3,B)
(18,4,K)
(18,5,K)
(18,6,B)
(18,7,K)
(18,8,B)
(18,9,K)
(18,10,B)
(18,11,B)
(18,12,K)
(18,13,B)
(18,14,B)
(18,15,K)
(18,16,B)
(18,17,B)
(18,18,K)
(18,19,B)
(18,20,B)
(18,21,B)
(18,22,B)
(18,23,K)
(18,24,K)
(18,25,B)
(18,26,B)
(18,27,K)
(18,28,B)
(18,29,B)
(18,30,K)
(18,31,B)
(18,32,B)
(18,33,K)
(18,34,B)
(18,35,B)
(18,36,B)
(18,37,B)
(18,38,B)
(18,39,B)
(18,40,K)
(18,41,B)
(18,42,B)
(18,43,B)
(18,44,K)
(18,45,B)
(18,46,B)
(18,47,B)
(18,48,B)
(18,49,B)
(19,0,B)
(19,1,K)
(19,2,K)
(19,3,B)
(19,4,B)
(19,5,B)
(19,6,B)
(19,7,B)
(19,8,B)
(19,9,B)
(19,10,B)
(19,11,B)
(19,12,B)
(19,13,B)
(19,14,B)
(19,15,B)
(19,16,B)
(19,17,K)
(19,18,B)
(19,19,B)
(19,20,K)
(19,21,K)
(19,22,K)
(19,23,B)
(19,24,B)
(19,25,K)
(19,26,K)
(19,27,B)
(19,28,B)
(19,29,K)
(19,30,K)
(19,31,B)
(19,32,B)
(19,33,K)
(19,34,B)
(19,35,B)
(19,36,B)
(19,37,B)
(19,38,K)
(19,39,K)
(19,40,K)
(19,41,B)
(19,42,K)
(19,43,B)
(19,44,K)
(19,45,K)
(19,46,K)
(19,47,K)
(19,48,B)
(19,49,K)
(20,0,B)
(20,1,B)
(20,2,K)
(20,3,B)
(20,4,B)
(20,5,B)
(20,6,K)
(20,7,B)
(20,8,B)
(20,9,B)
(20,10,B)
(20,11,B)
(20,12,B)
(20,13,K)
(20,14,K)
(20,15,B)
(20,16,K)
(20,17,B)
(20,18,K)
(20,19,B)
(20,20,K)
(20,21,K)
(20,22,B)
(20,23,B)
(20,24,K)
(20,25,K)
(20,26,B)
(20,27,B)
(20,28,B)
(20,29,B)
(20,30,B)
(20,31,B)
(20,32,B)
(20,33,B)
(20,34,B)
(20,35,B)
(20,36,B)
(20,37,B)
(20,38,B)
(20,39,K)
(20,40,B)
(20,41,K)
(20,42,B)
(20,43,B)
(20,44,B)
(20,45,K)
(20,46,K)
(20,47,B)
(20,48,B)
(20,49,B)
(21,0,B)
(21,1,B)
(21,2,B)
(21,3,B)
(21,4,B)
(21,5,B)
(21,6,K)
(21,7,K)
(21,8,B)
(21,9,B)
(21,10,B)
(21,11,B)
(21,12,B)
(21,13,B)
(21,14,B)
(21,15,B)
(21,16,K)
(21,17,B)
(21,18,K)
(21,19,K)
(21,20,K)
(21,21,B)
(21,22,B)
(21,23,B)
(21,24,B)
(21,25,K)
(21,26,B)
(21,27,K)
(21,28,B)
(21,29,B)
(21,30,K)
(21,31,B)
(21,32,B)
(21,33,B)
(21,34,K)
(21,35,B)
(21,36,B)
(21,37,B)
(21,38,K)
(21,39,B)
(21,40,B)
(21,41,B)
(21,42,B)
(21,43,K)
(21,44,B)
(21,45,B)
(21,46,B)
(21,47,K)
(21,48,B)
(21,49,B)
(22,0,B)
(22,1,B)
(22,2,B)
(22,3,K)
(22,4,B)
(22,5,B)
(22,6,K)
(22,7,K)
(22,8,B)
(22,9,B)
(22,10,B)
(22,11,B)
(22,12,K)
(22,13,K)
(22,14,K)
(22,15,K)
(22,16,B)
(22,17,K)
(22,18,B)
(22,19,B)
(22,20,B)
(22,21,B)
(22,22,K)
(22,23,B)
(22,24,B)
(22,25,K)
(22,26,K)
(22,27,B)
(22,28,K)
(22,29,B)
(22,30,B)
(22,31,B)
(22,32,B)
(22,33,B)
(22,34,B)
(22,35,K)
(22,36,B)
(22,37,B)
(22,38,B)
(22,39,K)
(22,40,B)
(22,41,B)
(22,42,B)
(22,43,B)
(22,44,B)
(22,45,K)
(22,46,B)
(22,47,B)
(22,48,B)
(22,49,B)
(23,0,B)
(23,1,B)
(23,2,B)
(23,3,K)
(23,4,K)
(23,5,B)
(23,6,B)
(23,7,B)
(23,8,B)
(23,9,B)
(23,10,K)
(23,11,B)
(23,12,B)
(23,13,B)
(23,14,B)
(23,15,B)
(23,16,K)
(23,17,B)
(23,18,K)
(23,19,B)
(23,20,K)
(23,21,B)
(23,22,K)
(23,23,B)
(23,24,B)
(23,25,B)
(23,26,K)
(23,27,B)
(23,28,K)
(23,29,B)
(23,30,B)
(23,31,K)
(23,32,K)
(23,33,B)
(23,34,K)
(23,35,K)
(23,36,B)
(23,37,B)
(23,38,B)
(23,39,B)
(23,40,B)
(23,41,B)
(23,42,B)
(23,43,B)
(23,44,B)
(23,45,K)
(23,46,B)
(23,47,B)
(23,48,K)
(23,49,B)
(24,0,B)
(24,1,B)
(24,2,B)
(24,3,B)
(24,4,K)
(24,5,B)
(24,6,B)
(24,7,B)
(24,8,K)
(24,9,K)
(24,10,K)
(24,11,B)
(24,12,B)
(24,13,B)
(24,14,B)
(24,15,K)
(24,16,B)
(24,17,B)
(24,18,K)
(24,19,B)
(24,20,B)
(24,21,K)
(24,22,K)
(24,23,B)
(24,24,B)
(24,25,B)
(24,26,B)
(24,27,K)
(24,28,K)
(24,29,K)
(24,30,B)
(24,31,K)
(24,32,B)
(24,33,B)
(24,34,B)
(24,35,B)
(24,36,K)
(24,37,B)
(24,38,B)
(24,39,B)
(24,40,B)
(24,41,K)
(24,42,K)
(24,43,B)
(24,44,K)
(24,45,K)
(24,46,B)
(24,47,B)
(24,48,B)
(24,49,B)
(25,0,B)
(25,1,B)
(25,2,B)
(25,3,K)
(25,4,B)
(25,5,B)
(25,6,B)
(25,7,K)
(25,8,B)
(25,9,B)
(25,10,K)
(25,11,K)
(25,12,B)
(25,13,K)
(25,14,K)
(25,15,B)
(25,16,B)
(25,17,B)
(25,18,K)
(25,19,B)
(25,20,K)
(25,21,B)
(25,22,K)
(25,23,K)
(25,24,B)
(25,25,B)
(25,26,B)
(25,27,K)
(25,28,K)
(25,29,B)
(25,30,B)
(25,31,K)
(25,32,K)
(25,33,B)
(25,34,K)
(25,35,B)
(25,36,K)
(25,37,K)
(25,38,B)
(25,39,K)
(25,40,B)
(25,41,K)
(25,42,B)
(25,43,K)
(25,44,B)
(25,45,K)
(25,46,B)
(25,47,B)
(25,48,B)
(25,49,B)
(26,0,B)
(26,1,B)
(26,2,K)
(26,3,B)
(26,4,B)
(26,5,K)
(26,6,B)
(26,7,K)
(26,8,K)
(26,9,K)
(26,10,K)
(26,11,B)
(26,12,K)
(26,13,K)
(26,14,K)
(26,15,K)
(26,16,K)
(26,17,K)
(26,18,K)
(26,19,K)
(26,20,B)
(26,21,B)
(26,22,K)
(26,23,K)
(26,24,B)
(26,25,B)
(26,26,B)
(26,27,B)
(26,28,K)
(26,29,B)
(26,30,K)
(26,31,B)
(26,32,B)
(26,33,B)
(26,34,B)
(26,35,K)
(26,36,B)
(26,37,B)
(26,38,B)
(26,39,K)
(26,40,B)
(26,41,B)
(26,42,B)
(26,43,B)
(26,44,B)
(26,45,B)
(26,46,K)
(26,47,B)
(26,48,K)
(26,49,B)
(27,0,B)
(27,1,B)
(27,2,B)
(27,3,K)
(27,4,K)
(27,5,B)
(27,6,K)
(27,7,B)
(27,8,B)
(27,9,B)
(27,10,B)
(27,11,K)
(27,12,B)
(27,13,B)
(27,14,B)
(27,15,B)
(27,16,K)
(27,17,B)
(27,18,B)
(27,19,K)
(27,20,B)
(27,21,B)
(27,22,K)
(27,23,B)
(27,24,K)
(27,25,B)
(27,26,B)
(27,27,K)
(27,28,K)
(27,29,B)
(27,30,B)
(27,31,B)
(27,32,B)
(27,33,B)
(27,34,B)
(27,35,B)
(27,36,B)
(27,37,B)
(27,38,K)
(27,39,B)
(27,40,B)
(27,41,B)
(27,42,B)
(27,43,B)
(27,44,B)
(27,45,B)
(27,46,K)
(27,47,K)
(27,48,B)
(27,49,B)
(28,0,B)
(28,1,B)
(28,2,K)
(28,3,K)
(28,4,K)
(28,5,B)
(28,6,K)
(28,7,B)
(28,8,K)
(28,9,B)
(28,10,B)
(28,11,K)
(28,12,B)
(28,13,B)
(28,14,B)
(28,15,K)
(28,16,B)
(28,17,B)
(28,18,B)
(28,19,K)
(28,20,B)
(28,21,B)
(28,22,B)
(28,23,B)
(28,24,B)
(28,25,B)
(28,26,B)
(28,27,K)
(28,28,B)
(28,29,K)
(28,30,K)
(28,31,B)
(28,32,K)
(28,33,B)
(28,34,B)
(28,35,K)
(28,36,K)
(28,37,K)
(28,38,K)
(28,39,K)
(28,40,K)
(28,41,B)
(28,42,B)
(28,43,K)
(28,44,K)
(28,45,K)
(28,46,B)
(28,47,K)
(28,48,B)
(28,49,K)
(29,0,K)
(29,1,B)
(29,2,B)
(29,3,B)
(29,4,B)
(29,5,B)
(29,6,K)
(29,7,K)
(29,8,B)
(29,9,B)
(29,10,B)
(29,11,B)
(29,12,K)
(29,13,B)
(29,14,B)
(29,15,K)
(29,16,B)
(29,17,K)
(29,18,B)
(29,19,K)
(29,20,K)
(29,21,B)
(29,22,B)
(29,23,K)
(29,24,B)
(29,25,B)
(29,26,K)
(29,27,B)
(29,28,K)
(29,29,B)
(29,30,B)
(29,31,B)
(29,32,B)
(29,33,K)
(29,34,B)
(29,35,B)
(29,36,B)
(29,37,B)
(29,38,K)
(29,39,K)
(29,40,B)
(29,41,B)
(29,42,B)
(29,43,B)
(29,44,B)
(29,45,B)
(29,46,B)
(29,47,B)
(29,48,B)
(29,49,K)
(30,0,K)
(30,1,B)
(30,2,K)
(30,3,K)
(30,4,K)
(30,5,K)
(30,6,K)
(30,7,K)
(30,8,B)
(30,9,B)
(30,10,B)
(30,11,B)
(30,12,K)
(30,13,B)
(30,14,B)
(30,15,B)
(30,16,B)
(30,17,K)
(30,18,B)
(30,19,B)
(30,20,B)
(30,21,B)
(30,22,B)
(30,23,K)
(30,24,B)
(30,25,B)
(30,26,B)
(30,27,B)
(30,28,B)
(30,29,B)
(30,30,B)
(30,31,B)
(30,32,K)
(30,33,K)
(30,34,K)
(30,35,K)
(30,36,B)
(30,37,B)
(30,38,K)
(30,39,B)
(30,40,B)
(30,41,B)
(30,42,B)
(30,43,B)
(30,44,B)
(30,45,B)
(30,46,B)
(30,47,B)
(30,48,K)
(30,49,B)
(31,0,B)
(31,1,K)
(31,2,K)
(31,3,B)
(31,4,B)
(31,5,B)
(31,6,B)
(31,7,K)
(31,8,K)
(31,9,B)
(31,10,B)
(31,11,B)
(31,12,B)
(31,13,K)
(31,14,B)
(31,15,B)
(31,16,B)
(31,17,B)
(31,18,K)
(31,19,B)
(31,20,B)
(31,21,K)
(31,22,K)
(31,23,B)
(31,24,K)
(31,25,B)
(31,26,K)
(31,27,K)
(31,28,B)
(31,29,K)
(31,30,B)
(31,31,K)
(31,32,K)
(31,33,B)
(31,34,B)
(31,35,B)
(31,36,B)
(31,37,B)
(31,38,B)
(31,39,B)
(31,40,K)
(31,41,B)
(31,42,B)
(31,43,B)
(31,44,B)
(31,45,B)
(31,46,B)
(31,47,B)
(31,48,B)
(31,49,K)
(32,0,K)
(32,1,B)
(32,2,B)
(32,3,K)
(32,4,B)
(32,5,K)
(32,6,B)
(32,7,K)
(32,8,B)
(32,9,K)
(32,10,K)
(32,11,B)
(32,12,B)
(32,13,B)
(32,14,K)
(32,15,K)
(32,16,K)
(32,17,K)
(32,18,B)
(32,19,B)
(32,20,B)
(32,21,B)
(32,22,B)
(32,23,B)
(32,24,B)
(32,25,K)
(32,26,B)
(32,27,B)
(32,28,B)
(32,29,B)
(32,30,B)
(32,31,K)
(32,32,K)
(32,33,B)
(32,34,B)
(32,35,B)
(32,36,B)
(32,37,K)
(32,38,B)
(32,39,K)
(32,40,B)
(32,41,B)
(32,42,B)
(32,43,B)
(32,44,B)
(32,45,B)
(32,46,B)
(32,47,K)
(32,48,B)
(32,49,K)
(33,0,K)
(33,1,B)
(33,2,B)
(33,3,B)
(33,4,K)
(33,5,B)
(33,6,K)
(33,7,B)
(33,8,K)
(33,9,B)
(33,10,B)
(33,11,B)
(33,12,B)
(33,13,B)
(33,14,K)
(33,15,K)
(33,16,K)
(33,17,K)
(33,18,B)
(33,19,B)
(33,20,B)
(33,21,B)
(33,22,B)
(33,23,B)
(33,24,K)
(33,25,B)
(33,26,B)
(33,27,B)
(33,28,B)
(33,29,B)
(33,30,B)
(33,31,K)
(33,32,B)
(33,33,K)
(33,34,B)
(33,35,K)
(33,36,K)
(33,37,K)
(33,38,B)
(33,39,K)
(33,40,B)
(33,41,K)
(33,42,B)
(33,43,B)
(33,44,B)
(33,45,K)
(33,46,B)
(33,47,B)
(33,48,K)
(33,49,B)
(34,0,K)
(34,1,K)
(34,2,B)
(34,3,B)
(34,4,B)
(34,5,B)
(34,6,B)
(34,7,B)
(34,8,B)
(34,9,B)
(34,10,K)
(34,11,B)
(34,12,B)
(34,13,B)
(34,14,K)
(34,15,B)
(34,16,B)
(34,17,B)
(34,18,B)
(34,19,K)
(34,20,B)
(34,21,K)
(34,22,K)
(34,23,B)
(34,24,B)
(34,25,K)
(34,26,B)
(34,27,K)
(34,28,K)
(34,29,B)
(34,30,B)
(34,31,B)
(34,32,B)
(34,33,B)
(34,34,K)
(34,35,B)
(34,36,B)
(34,37,B)
(34,38,B)
(34,39,B)
(34,40,K)
(34,41,K)
(34,42,B)
(34,43,B)
(34,44,K)
(34,45,B)
(34,46,K)
(34,47,B)
(34,48,B)
(34,49,B)
